,#RIC,Date[G],Time[G],GMT Offset,Type,Ex/Cntrb.ID,Price,Volume,Buyer ID,Bid Price,Bid Size,No. Buyers,Seller ID,Ask Price,Ask Size,No. Sellers,Qualifiers,Exch Time
13802,HMb.ST,20090701,14:36:17.154976,2,Quote,,,,,,,,,,2579.0,,,
13803,HMb.ST,20090701,14:36:17.392922,2,Quote,,,,,,,,,,2581.0,,,
13804,HMb.ST,20090701,14:36:18.151522,2,Quote,,,,,,,,,,3151.0,,,
13805,HMb.ST,20090701,14:36:18.761136,2,Quote,,,,,,,,,,3051.0,,,
13806,HMb.ST,20090701,14:36:18.761136,2,Trade,,392.5,100.0,CSB ,,,,HQB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:18.000
13807,HMb.ST,20090701,14:36:19.181995,2,Quote,,,,,,14435.0,,,,,,,
13808,HMb.ST,20090701,14:36:19.357132,2,Quote,,,,,,14335.0,,,,,,,
13809,HMb.ST,20090701,14:36:19.357132,2,Trade,,392.0,100.0,NON ,,,,NON ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:19.000
13810,HMb.ST,20090701,14:36:20.440031,2,Quote,,,,,,,,,,2808.0,,,
13811,HMb.ST,20090701,14:36:20.440031,2,Quote,,,,,,,,,,1672.0,,,
13812,HMb.ST,20090701,14:36:20.440031,2,Quote,,,,,,,,,,1572.0,,,
13813,HMb.ST,20090701,14:36:20.440031,2,Quote,,,,,,,,,,1051.0,,,
13814,HMb.ST,20090701,14:36:20.440031,2,Trade,,392.5,243.0,NYE ,,,,HQB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:20.000
13815,HMb.ST,20090701,14:36:20.440031,2,Trade,,392.5,1136.0,NYE ,,,,IMC ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:20.000
13816,HMb.ST,20090701,14:36:20.440031,2,Trade,,392.5,100.0,NYE ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:20.000
13817,HMb.ST,20090701,14:36:20.444974,2,Trade,,392.5,521.0,NYE ,,,,AVA ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:20.000
13818,HMb.ST,20090701,14:36:20.573127,2,Quote,,,,,,16136.0,,,,,,,
13819,HMb.ST,20090701,14:36:20.573127,2,Quote,,,,,,17136.0,,,,,,,
13820,HMb.ST,20090701,14:36:20.797801,2,Quote,,,,,,16136.0,,,,,,,
13821,HMb.ST,20090701,14:36:20.797801,2,Quote,,,,,,16272.0,,,,,,,
13822,HMb.ST,20090701,14:36:20.797801,2,Quote,,,,,,,,,,2051.0,,,
13823,HMb.ST,20090701,14:36:20.852478,2,Quote,,,,,,16136.0,,,,,,,
13824,HMb.ST,20090701,14:36:20.852478,2,Quote,,,,,,,,,,2187.0,,,
13825,HMb.ST,20090701,14:36:20.992337,2,Quote,,,,,,,,,,2051.0,,,
13826,HMb.ST,20090701,14:36:20.992337,2,Quote,,,,,,,,,,2187.0,,,
13827,HMb.ST,20090701,14:36:21.260828,2,Quote,,,,,,,,,,4187.0,,,
13828,HMb.ST,20090701,14:36:23.065613,2,Quote,,,,,,14180.0,,,,,,,
13829,HMb.ST,20090701,14:36:23.065613,2,Quote,,,,,,13840.0,,,,,,,
13830,HMb.ST,20090701,14:36:23.065613,2,Quote,,,,,,13136.0,,,,,,,
13831,HMb.ST,20090701,14:36:23.065613,2,Trade,,392.0,1956.0,SWB ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:22.000
13832,HMb.ST,20090701,14:36:23.065613,2,Trade,,392.0,340.0,MLI ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:22.000
13833,HMb.ST,20090701,14:36:23.075929,2,Trade,,392.0,704.0,NON ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:22.000
13834,HMb.ST,20090701,14:36:23.758391,2,Quote,,,,,,,,,,3708.0,,,
13835,HMb.ST,20090701,14:36:23.892956,2,Quote,,,,,,12736.0,,,,,,,
13836,HMb.ST,20090701,14:36:24.072943,2,Quote,,,,,,,,,,3983.0,,,
13837,HMb.ST,20090701,14:36:32.252609,2,Quote,,,,,,,,,,3708.0,,,
13838,HMb.ST,20090701,14:36:32.892290,2,Quote,,,,,,,,,,4908.0,,,
13839,HMb.ST,20090701,14:36:32.892290,2,Quote,,,,,,,,,,6908.0,,,
13840,HMb.ST,20090701,14:36:36.297514,2,Quote,,,,,,,,,,7108.0,,,
13841,HMb.ST,20090701,14:36:39.972156,2,Quote,,,,,,,,,,7156.0,,,
13842,HMb.ST,20090701,14:36:43.961444,2,Quote,,,,,,12536.0,,,,,,,
13843,HMb.ST,20090701,14:36:43.961444,2,Trade,,392.0,200.0,SGP ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:43.000
13844,HMb.ST,20090701,14:36:45.488848,2,Quote,,,,,,,,,,7431.0,,,
13845,HMb.ST,20090701,14:36:53.217407,2,Quote,,,,,,,,,,7429.0,,,
13846,HMb.ST,20090701,14:36:53.217407,2,Quote,,,,,,,,,,6859.0,,,
13847,HMb.ST,20090701,14:36:53.217407,2,Quote,,,,,,,,,,7429.0,,,
13848,HMb.ST,20090701,14:36:53.217407,2,Quote,,,,,,,,,,6293.0,,,
13849,HMb.ST,20090701,14:36:53.217407,2,Quote,,,,,,,,,,4293.0,,,
13850,HMb.ST,20090701,14:36:53.217407,2,Quote,,,,,,,,,,3093.0,,,
13851,HMb.ST,20090701,14:36:53.217407,2,Quote,,,,,,,,,,3001.0,,,
13852,HMb.ST,20090701,14:36:53.217407,2,Quote,,,,,,7536.0,,,,,,,
13853,HMb.ST,20090701,14:36:53.217407,2,Trade,,392.5,2.0,NDS ,,,,GSI ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:53.000
13854,HMb.ST,20090701,14:36:53.217407,2,Trade,,392.5,570.0,NDS ,,,,MSI ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:53.000
13855,HMb.ST,20090701,14:36:53.217407,2,Trade,,392.5,1136.0,NDS ,,,,IMC ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:53.000
13856,HMb.ST,20090701,14:36:53.217407,2,Trade,,392.5,2000.0,NDS ,,,,NON ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:53.000
13857,HMb.ST,20090701,14:36:53.224121,2,Trade,,392.5,1200.0,NDS ,,,,NON ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:53.000
13858,HMb.ST,20090701,14:36:53.224121,2,Trade,,392.5,92.0,NDS ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:36:53.000
13859,HMb.ST,20090701,14:36:53.278811,2,Quote,,,,,,7657.0,,,,,,,
13860,HMb.ST,20090701,14:36:53.477892,2,Quote,,,,,,,,,,3978.0,,,
13861,HMb.ST,20090701,14:36:53.750200,2,Quote,,,,,,8178.0,,,,,,,
13862,HMb.ST,20090701,14:36:56.164619,2,Quote,,,,,,,,,,3703.0,,,
13863,HMb.ST,20090701,14:37:00.637791,2,Quote,,,,,,,,,,4138.0,,,
13864,HMb.ST,20090701,14:37:00.658707,2,Quote,,,,,,,,,,4143.0,,,
13865,HMb.ST,20090701,14:37:01.292409,2,Quote,,,,,,8762.0,,,,,,,
13866,HMb.ST,20090701,14:37:04.976931,2,Quote,,,,,,,,,,4646.0,,,
13867,HMb.ST,20090701,14:37:07.124799,2,Quote,,,,,,,,,,4696.0,,,
13868,HMb.ST,20090701,14:37:07.962501,2,Quote,,,,,,,,,,5170.0,,,
13869,HMb.ST,20090701,14:37:10.936154,2,Quote,,,,,,,,,,5131.0,,,
13870,HMb.ST,20090701,14:37:10.981460,2,Quote,,,,,,,,,,5230.0,,,
13871,HMb.ST,20090701,14:37:11.915919,2,Quote,,,,,,,,,,10715.0,,,
13872,HMb.ST,20090701,14:37:11.990501,2,Quote,,,,,,,,,,11607.0,,,
13873,HMb.ST,20090701,14:37:13.835860,2,Quote,,,,,,,,,,11077.0,,,
13874,HMb.ST,20090701,14:37:13.835860,2,Trade,,392.5,530.0,JPM ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:37:13.000
13875,HMb.ST,20090701,14:37:18.772534,2,Quote,,,,,,10720.0,,,,,,,
13876,HMb.ST,20090701,14:37:24.350843,2,Quote,,,,,,10620.0,,,,,,,
13877,HMb.ST,20090701,14:37:24.350843,2,Trade,,392.0,100.0,SGP ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:37:24.000
13878,HMb.ST,20090701,14:37:24.744094,2,Quote,,,,,,,,,,11530.0,,,
13879,HMb.ST,20090701,14:37:26.263391,2,Quote,,,,,,,,,,11056.0,,,
13880,HMb.ST,20090701,14:37:27.746328,2,Quote,,,,,,,,,,10603.0,,,
13881,HMb.ST,20090701,14:37:27.830630,2,Quote,,,,,,,,,,9711.0,,,
13882,HMb.ST,20090701,14:37:36.760009,2,Quote,,,,,,,,,,9208.0,,,
13883,HMb.ST,20090701,14:37:36.963421,2,Quote,,,,,,,,,,9231.0,,,
13884,HMb.ST,20090701,14:37:40.637084,2,Quote,,,,,,,,,,9226.0,,,
13885,HMb.ST,20090701,14:37:40.798913,2,Quote,,,,,,10616.0,,,,,,,
13886,HMb.ST,20090701,14:37:47.977957,2,Quote,,,,,,10516.0,,,,,,,
13887,HMb.ST,20090701,14:37:47.977957,2,Trade,,392.0,100.0,SGP ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:37:47.000
13888,HMb.ST,20090701,14:37:48.198470,2,Quote,,,,,,,,,,9326.0,,,
13889,HMb.ST,20090701,14:37:48.272330,2,Quote,,,,,,,,,,9226.0,,,
13890,HMb.ST,20090701,14:37:48.272330,2,Quote,,,,,,,,,,9729.0,,,
13891,HMb.ST,20090701,14:37:48.272330,2,Quote,,,,,,,,,,9829.0,,,
13892,HMb.ST,20090701,14:37:53.225632,2,Quote,,,,,,,,,,9326.0,,,
13893,HMb.ST,20090701,14:37:53.820213,2,Quote,,,,,,,,,,9840.0,,,
13894,HMb.ST,20090701,14:37:55.748930,2,Quote,,,,,,10520.0,,,,,,,
13895,HMb.ST,20090701,14:37:55.748930,2,Quote,,,,,,,,,,9845.0,,,
13896,HMb.ST,20090701,14:37:56.276729,2,Quote,,,,,,10720.0,,,,,,,
13897,HMb.ST,20090701,14:38:02.850646,2,Quote,,,,,,10407.0,,,,,,,
13898,HMb.ST,20090701,14:38:02.850646,2,Trade,,392.0,313.0,NON ,,,,SHB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:02.000
13899,HMb.ST,20090701,14:38:03.848663,2,Quote,,,,,,10307.0,,,,,,,
13900,HMb.ST,20090701,14:38:03.848663,2,Trade,,392.0,100.0,SGP ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:03.000
13901,HMb.ST,20090701,14:38:06.196116,2,Quote,,,,,,9424.0,,,,,,,
13902,HMb.ST,20090701,14:38:06.196116,2,Quote,,,,,,7307.0,,,,,,,
13903,HMb.ST,20090701,14:38:06.196116,2,Trade,,392.0,883.0,NON ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:06.000
13904,HMb.ST,20090701,14:38:06.196116,2,Trade,,392.0,2117.0,SGP ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:06.000
13905,HMb.ST,20090701,14:38:06.265756,2,Quote,,,,,,,,,,10245.0,,,
13906,HMb.ST,20090701,14:38:06.499671,2,Quote,,,,,,,,,,10288.0,,,
13907,HMb.ST,20090701,14:38:06.620320,2,Quote,,,,,,,,,,11248.0,,,
13908,HMb.ST,20090701,14:38:06.652113,2,Quote,,,,,,6799.0,,,,,,,
13909,HMb.ST,20090701,14:38:14.612539,2,Quote,,,,,,9815.0,,,,,,,
13910,HMb.ST,20090701,14:38:16.274379,2,Quote,,,,,,,,,,11256.0,,,
13911,HMb.ST,20090701,14:38:16.932491,2,Quote,,,,,,,,,,10634.0,,,
13912,HMb.ST,20090701,14:38:18.780015,2,Quote,,,,,,,,,,9674.0,,,
13913,HMb.ST,20090701,14:38:20.155112,2,Quote,,,,,,9715.0,,,,,,,
13914,HMb.ST,20090701,14:38:20.155112,2,Trade,,392.0,100.0,SGP ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:20.000
13915,HMb.ST,20090701,14:38:21.495038,2,Quote,,,,,,6799.0,,,,,,,
13916,HMb.ST,20090701,14:38:26.756809,2,Quote,,,,,,5999.0,,,,,,,
13917,HMb.ST,20090701,14:38:26.756809,2,Trade,,392.0,800.0,EPB ,,,,MLI ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:26.000
13918,HMb.ST,20090701,14:38:26.756809,2,Quote,,,,,,,,,,10926.0,,,
13919,HMb.ST,20090701,14:38:29.112148,2,Quote,,,,,,,,,,10876.0,,,
13920,HMb.ST,20090701,14:38:32.850156,2,Quote,,,,,,,,,,11379.0,,,
13921,HMb.ST,20090701,14:38:34.133747,2,Quote,,,,,,5339.0,,,,,,,
13922,HMb.ST,20090701,14:38:34.133747,2,Quote,,,,,,5189.0,,,,,,,
13923,HMb.ST,20090701,14:38:34.133747,2,Quote,,,,,,3999.0,,,,,,,
13924,HMb.ST,20090701,14:38:34.133747,2,Trade,,392.0,660.0,EPB ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:34.000
13925,HMb.ST,20090701,14:38:34.133747,2,Trade,,392.0,150.0,MSI ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:34.000
13926,HMb.ST,20090701,14:38:34.133747,2,Trade,,392.0,1190.0,UBS ,,,,CDV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:34.000
13927,HMb.ST,20090701,14:38:34.160759,2,Quote,,,,,,3835.0,,,,,,,
13928,HMb.ST,20090701,14:38:34.200362,2,Trade,,392.0,164.0,UBS ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:34.000
13929,HMb.ST,20090701,14:38:35.242042,2,Quote,,,,,,3985.0,,,,,,,
13930,HMb.ST,20090701,14:38:35.632483,2,Quote,,,,,,3785.0,,,,,,,
13931,HMb.ST,20090701,14:38:35.632483,2,Trade,,392.0,200.0,UBS ,,,,HQD ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:35.000
13932,HMb.ST,20090701,14:38:36.634626,2,Quote,,,,,,3585.0,,,,,,,
13933,HMb.ST,20090701,14:38:36.634626,2,Trade,,392.0,200.0,UBS ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13934,HMb.ST,20090701,14:38:36.696317,2,Quote,,,,,,,,,,12219.0,,,
13935,HMb.ST,20090701,14:38:36.825118,2,Quote,,,,,,3581.0,,,,,,,
13936,HMb.ST,20090701,14:38:36.825118,2,Quote,,,,,,3534.0,,,,,,,
13937,HMb.ST,20090701,14:38:36.825118,2,Quote,,,,,,3413.0,,,,,,,
13938,HMb.ST,20090701,14:38:36.825118,2,Quote,,,,,,3235.0,,,,,,,
13939,HMb.ST,20090701,14:38:36.886106,2,Trade,,392.0,4.0,GSI ,,,,GSI ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13940,HMb.ST,20090701,14:38:36.886106,2,Trade,,392.0,47.0,UBS ,,,,GSI ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13941,HMb.ST,20090701,14:38:36.886106,2,Trade,,392.0,121.0,MSI ,,,,GSI ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13942,HMb.ST,20090701,14:38:36.886106,2,Trade,,392.0,178.0,AVA ,,,,GSI ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13943,HMb.ST,20090701,14:38:36.915206,2,Quote,,,,,,2892.0,,,,,,,
13944,HMb.ST,20090701,14:38:36.915206,2,Quote,,,,,,2834.0,,,,,,,
13945,HMb.ST,20090701,14:38:36.915206,2,Quote,,,,,,876.0,,,,,,,
13946,HMb.ST,20090701,14:38:36.915206,2,Quote,,,,,,676.0,,,,,,,
13947,HMb.ST,20090701,14:38:36.915206,2,Quote,,,,,,526.0,,,,,,,
13948,HMb.ST,20090701,14:38:36.915206,2,Trade,,392.0,343.0,AVA ,,,,ENS ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13949,HMb.ST,20090701,14:38:36.915206,2,Trade,,392.0,934.0,EPB ,,,,ENS ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13950,HMb.ST,20090701,14:38:36.917023,2,Trade,,392.0,1958.0,JPM ,,,,ENS ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13951,HMb.ST,20090701,14:38:36.917023,2,Trade,,392.0,200.0,ABN ,,,,ENS ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13952,HMb.ST,20090701,14:38:36.917023,2,Trade,,392.0,150.0,MSI ,,,,ENS ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:36.000
13953,HMb.ST,20090701,14:38:37.249891,2,Quote,,,,,,46.0,,,,,,,
13954,HMb.ST,20090701,14:38:37.249891,2,Trade,,392.0,480.0,EPB ,,,,SAB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:37.000
13955,HMb.ST,20090701,14:38:37.294057,2,Quote,,,,,391.5,6665.0,,,,,,,
13956,HMb.ST,20090701,14:38:37.294057,2,Quote,,,,,,,,,392.0,1054.0,,,
13957,HMb.ST,20090701,14:38:37.307978,2,Trade,,392.0,46.0,EPB ,,,,IMC ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:37.000
13958,HMb.ST,20090701,14:38:37.307978,2,Quote,,,,,,7065.0,,,,,,,
13959,HMb.ST,20090701,14:38:37.307978,2,Quote,,,,,,,,,,904.0,,,
13960,HMb.ST,20090701,14:38:37.307978,2,Trade,,392.0,150.0,MSI ,,,,IMC ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:37.000
13961,HMb.ST,20090701,14:38:37.336956,2,Quote,,,,,,7101.0,,,,,,,
13962,HMb.ST,20090701,14:38:37.336956,2,Quote,,,,,,7651.0,,,,,,,
13963,HMb.ST,20090701,14:38:37.490741,2,Quote,,,,,,,,,,922.0,,,
13964,HMb.ST,20090701,14:38:37.630376,2,Quote,,,,,,7101.0,,,,,,,
13965,HMb.ST,20090701,14:38:37.963432,2,Quote,,,,,,7065.0,,,,,,,
13966,HMb.ST,20090701,14:38:37.963432,2,Quote,,,,,,7261.0,,,,,,,
13967,HMb.ST,20090701,14:38:37.963432,2,Quote,,,,,,,,,,958.0,,,
13968,HMb.ST,20090701,14:38:38.048613,2,Quote,,,,,,,,,,922.0,,,
13969,HMb.ST,20090701,14:38:38.048613,2,Quote,,,,,,7291.0,,,,,,,
13970,HMb.ST,20090701,14:38:38.048613,2,Quote,,,,,,,,,,958.0,,,
13971,HMb.ST,20090701,14:38:38.421324,2,Quote,,,,,,7374.0,,,,,,,
13972,HMb.ST,20090701,14:38:38.603229,2,Quote,,,,,,,,,,1033.0,,,
13973,HMb.ST,20090701,14:38:38.603229,2,Quote,,,,,,,,,,1308.0,,,
13974,HMb.ST,20090701,14:38:38.659351,2,Quote,,,,,,7274.0,,,,,,,
13975,HMb.ST,20090701,14:38:38.659351,2,Quote,,,,,,7084.0,,,,,,,
13976,HMb.ST,20090701,14:38:38.659351,2,Trade,,391.5,100.0,AVA ,,,,GSI ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:38.000
13977,HMb.ST,20090701,14:38:38.659351,2,Trade,,391.5,190.0,ENS ,,,,GSI ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:38.000
13978,HMb.ST,20090701,14:38:39.256741,2,Quote,,,,,,4560.0,,,,,,,
13979,HMb.ST,20090701,14:38:39.497300,2,Quote,,,,,,,,,,1378.0,,,
13980,HMb.ST,20090701,14:38:39.497300,2,Quote,,,,,,4160.0,,,,,,,
13981,HMb.ST,20090701,14:38:41.196428,2,Quote,,,,,,,,,,1578.0,,,
13982,HMb.ST,20090701,14:38:42.353775,2,Quote,,,,,,,,,,1508.0,,,
13983,HMb.ST,20090701,14:38:46.918859,2,Quote,,,,,,,,,,3508.0,,,
13984,HMb.ST,20090701,14:38:52.159315,2,Quote,,,,,,,,,,3608.0,,,
13985,HMb.ST,20090701,14:38:52.238020,2,Quote,,,,,,,,,,4501.0,,,
13986,HMb.ST,20090701,14:38:52.238020,2,Quote,,,,,,,,,,3608.0,,,
13987,HMb.ST,20090701,14:38:52.274872,2,Quote,,,,,,,,,,3616.0,,,
13988,HMb.ST,20090701,14:38:52.345339,2,Quote,,,,,,3964.0,,,,,,,
13989,HMb.ST,20090701,14:38:52.431121,2,Quote,,,,,,,,,,4509.0,,,
13990,HMb.ST,20090701,14:38:52.431121,2,Quote,,,,,,,,,,3616.0,,,
13991,HMb.ST,20090701,14:38:55.909785,2,Quote,,,,,,653.0,,,,,,,
13992,HMb.ST,20090701,14:38:55.991302,2,Quote,,,,,,,,,,4509.0,,,
13993,HMb.ST,20090701,14:38:55.991302,2,Quote,,,,,,,,,,3616.0,,,
13994,HMb.ST,20090701,14:38:56.040441,2,Quote,,,,,,,,,,5509.0,,,
13995,HMb.ST,20090701,14:38:56.398560,2,Quote,,,,,,253.0,,,,,,,
13996,HMb.ST,20090701,14:38:56.398560,2,Quote,,,,,,139.0,,,,,,,
13997,HMb.ST,20090701,14:38:56.398560,2,Trade,,391.5,400.0,AVA ,,,,DBL ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
13998,HMb.ST,20090701,14:38:56.398560,2,Trade,,391.5,114.0,BPP ,,,,DBL ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
13999,HMb.ST,20090701,14:38:56.422413,2,Quote,,,,,,113.0,,,,,,,
14000,HMb.ST,20090701,14:38:56.422413,2,Quote,,,,,,83.0,,,,,,,
14001,HMb.ST,20090701,14:38:56.422413,2,Quote,,,,,391.0,7677.0,,,,,,,
14002,HMb.ST,20090701,14:38:56.422413,2,Quote,,,,,,,,,391.5,17.0,,,
14003,HMb.ST,20090701,14:38:56.422413,2,Trade,,391.5,26.0,BPP ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14004,HMb.ST,20090701,14:38:56.422413,2,Trade,,391.5,30.0,CSB ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14005,HMb.ST,20090701,14:38:56.422413,2,Trade,,391.5,83.0,MSI ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14006,HMb.ST,20090701,14:38:56.422413,2,Quote,,,,,,8077.0,,,,,,,
14007,HMb.ST,20090701,14:38:56.450703,2,Quote,,,,,,,,,,957.0,,,
14008,HMb.ST,20090701,14:38:56.450703,2,Quote,,,,,,,,,,940.0,,,
14009,HMb.ST,20090701,14:38:56.450703,2,Quote,,,,,,,,,,447.0,,,
14010,HMb.ST,20090701,14:38:56.450703,2,Trade,,391.5,17.0,CSB ,,,,SGP ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14011,HMb.ST,20090701,14:38:56.450703,2,Trade,,391.5,493.0,CSB ,,,,IMC ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14012,HMb.ST,20090701,14:38:56.520508,2,Quote,,,,,,8284.0,,,,,,,
14013,HMb.ST,20090701,14:38:56.520508,2,Quote,,,,,,,,,,419.0,,,
14014,HMb.ST,20090701,14:38:56.520508,2,Trade,,391.5,28.0,CSB ,,,,IMC ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14015,HMb.ST,20090701,14:38:56.565512,2,Quote,,,,,,8271.0,,,,,,,
14016,HMb.ST,20090701,14:38:56.588227,2,Quote,,,,,,,,,,246.0,,,
14017,HMb.ST,20090701,14:38:56.588227,2,Trade,,391.5,173.0,UBS ,,,,IMC ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14018,HMb.ST,20090701,14:38:56.588227,2,Quote,,,,,,8177.0,,,,,,,
14019,HMb.ST,20090701,14:38:56.588227,2,Quote,,,,,,,,,,74.0,,,
14020,HMb.ST,20090701,14:38:56.616428,2,Trade,,391.5,172.0,UBS ,,,,IMC ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14021,HMb.ST,20090701,14:38:56.637157,2,Quote,,,,,,7227.0,,,,,,,
14022,HMb.ST,20090701,14:38:56.637157,2,Quote,,,,,,,,,392.0,2668.0,,,
14023,HMb.ST,20090701,14:38:56.637157,2,Trade,,391.5,74.0,UBS ,,,,IMC ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14024,HMb.ST,20090701,14:38:56.663585,2,Quote,,,,,,,,,,2650.0,,,
14025,HMb.ST,20090701,14:38:56.745879,2,Quote,,,,,,,,,,3100.0,,,
14026,HMb.ST,20090701,14:38:56.745879,2,Quote,,,,,,,,,,4100.0,,,
14027,HMb.ST,20090701,14:38:56.799498,2,Quote,,,,,,6827.0,,,,,,,
14028,HMb.ST,20090701,14:38:56.799498,2,Quote,,,,,391.5,74.0,,,,,,,
14029,HMb.ST,20090701,14:38:56.799498,2,Quote,,,,,391.0,6827.0,,,,,,,
14030,HMb.ST,20090701,14:38:56.850030,2,Trade,,391.5,74.0,ENS ,,,,CSB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],14:38:56.000
14031,HMb.ST,20090701,14:38:56.850030,2,Quote,,,,,,6727.0,,,,,,,
14032,HMb.ST,20090701,14:38:56.850030,2,Quote,,,,,,6923.0,,,,,,,
14033,HMb.ST,20090701,14:38:57.056050,2,Quote,,,,,,,,,,3125.0,,,
14034,HMb.ST,20090701,14:38:57.056050,2,Quote,,,,,,,,,391.5,275.0,,,
